# t [ms] x[km] y[km] z[km] log(rho[cgs]) log(T[K]) Ye
  0.0000E+00  0.1458E+02 -0.5581E+01 -0.4870E+00  0.1427E+02  0.1049E+02  0.5041E-01
  0.2521E-01  0.1456E+02 -0.4624E+01 -0.4879E+00  0.1427E+02  0.1053E+02  0.5041E-01
  0.5043E-01  0.1448E+02 -0.3657E+01 -0.4892E+00  0.1427E+02  0.1054E+02  0.5041E-01
  0.7564E-01  0.1435E+02 -0.2688E+01 -0.4931E+00  0.1428E+02  0.1055E+02  0.5041E-01
  0.1009E+00  0.1415E+02 -0.1728E+01 -0.5047E+00  0.1428E+02  0.1055E+02  0.5041E-01
  0.1261E+00  0.1390E+02 -0.7812E+00 -0.5251E+00  0.1428E+02  0.1056E+02  0.5041E-01
  0.1513E+00  0.1360E+02  0.1483E+00 -0.5507E+00  0.1428E+02  0.1056E+02  0.5041E-01
  0.1765E+00  0.1324E+02  0.1064E+01 -0.5696E+00  0.1428E+02  0.1056E+02  0.5041E-01
  0.2017E+00  0.1284E+02  0.1969E+01 -0.5661E+00  0.1428E+02  0.1056E+02  0.5041E-01
  0.2269E+00  0.1239E+02  0.2854E+01 -0.5430E+00  0.1428E+02  0.1055E+02  0.5041E-01
  0.2521E+00  0.1189E+02  0.3706E+01 -0.5218E+00  0.1427E+02  0.1054E+02  0.5041E-01
  0.2773E+00  0.1136E+02  0.4528E+01 -0.5196E+00  0.1427E+02  0.1053E+02  0.5041E-01
  0.3026E+00  0.1079E+02  0.5311E+01 -0.5291E+00  0.1426E+02  0.1052E+02  0.5041E-01
  0.3278E+00  0.1020E+02  0.6059E+01 -0.5338E+00  0.1426E+02  0.1052E+02  0.5041E-01
  0.3530E+00  0.9588E+01  0.6780E+01 -0.5372E+00  0.1425E+02  0.1051E+02  0.5041E-01
  0.3782E+00  0.8971E+01  0.7480E+01 -0.5383E+00  0.1425E+02  0.1051E+02  0.5041E-01
  0.4034E+00  0.8359E+01  0.8172E+01 -0.5292E+00  0.1426E+02  0.1051E+02  0.5041E-01
  0.4286E+00  0.7752E+01  0.8840E+01 -0.5174E+00  0.1426E+02  0.1052E+02  0.5041E-01
  0.4538E+00  0.7134E+01  0.9472E+01 -0.4970E+00  0.1426E+02  0.1052E+02  0.5041E-01
  0.4791E+00  0.6525E+01  0.1007E+02 -0.4677E+00  0.1427E+02  0.1053E+02  0.5041E-01
  0.5043E+00  0.5912E+01  0.1064E+02 -0.4478E+00  0.1427E+02  0.1054E+02  0.5041E-01
  0.5295E+00  0.5265E+01  0.1116E+02 -0.4642E+00  0.1427E+02  0.1054E+02  0.5041E-01
  0.5547E+00  0.4611E+01  0.1164E+02 -0.4774E+00  0.1427E+02  0.1055E+02  0.5041E-01
  0.5799E+00  0.3970E+01  0.1209E+02 -0.4855E+00  0.1427E+02  0.1054E+02  0.5041E-01
  0.6051E+00  0.3312E+01  0.1251E+02 -0.5154E+00  0.1427E+02  0.1054E+02  0.5041E-01
  0.6303E+00  0.2679E+01  0.1293E+02 -0.5499E+00  0.1427E+02  0.1053E+02  0.5041E-01
  0.6555E+00  0.2021E+01  0.1331E+02 -0.5687E+00  0.1427E+02  0.1053E+02  0.5041E-01
  0.6808E+00  0.1321E+01  0.1367E+02 -0.5853E+00  0.1426E+02  0.1053E+02  0.5041E-01
  0.7060E+00  0.6075E+00  0.1402E+02 -0.5914E+00  0.1426E+02  0.1052E+02  0.5041E-01
  0.7312E+00 -0.1254E+00  0.1438E+02 -0.5921E+00  0.1426E+02  0.1053E+02  0.5041E-01
  0.7564E+00 -0.8617E+00  0.1474E+02 -0.5969E+00  0.1427E+02  0.1053E+02  0.5041E-01
  0.7816E+00 -0.1602E+01  0.1503E+02 -0.6096E+00  0.1427E+02  0.1054E+02  0.5041E-01
  0.8068E+00 -0.2403E+01  0.1527E+02 -0.5930E+00  0.1427E+02  0.1055E+02  0.5041E-01
  0.8320E+00 -0.3220E+01  0.1550E+02 -0.5755E+00  0.1427E+02  0.1056E+02  0.5041E-01
  0.8573E+00 -0.4046E+01  0.1569E+02 -0.5558E+00  0.1428E+02  0.1056E+02  0.5041E-01
  0.8825E+00 -0.4922E+01  0.1583E+02 -0.5623E+00  0.1428E+02  0.1056E+02  0.5041E-01
  0.9077E+00 -0.5807E+01  0.1595E+02 -0.5519E+00  0.1428E+02  0.1056E+02  0.5041E-01
  0.9329E+00 -0.6730E+01  0.1603E+02 -0.5371E+00  0.1428E+02  0.1055E+02  0.5041E-01
  0.9581E+00 -0.7710E+01  0.1604E+02 -0.5822E+00  0.1427E+02  0.1054E+02  0.5041E-01
  0.9833E+00 -0.8684E+01  0.1600E+02 -0.5898E+00  0.1427E+02  0.1054E+02  0.5041E-01
  0.1009E+01 -0.9655E+01  0.1594E+02 -0.6034E+00  0.1427E+02  0.1054E+02  0.5041E-01
  0.1034E+01 -0.1061E+02  0.1586E+02 -0.5851E+00  0.1427E+02  0.1053E+02  0.5041E-01
  0.1059E+01 -0.1158E+02  0.1576E+02 -0.5808E+00  0.1427E+02  0.1053E+02  0.5041E-01
  0.1084E+01 -0.1256E+02  0.1563E+02 -0.6009E+00  0.1427E+02  0.1054E+02  0.5041E-01
  0.1109E+01 -0.1356E+02  0.1544E+02 -0.6043E+00  0.1427E+02  0.1054E+02  0.5041E-01
  0.1135E+01 -0.1454E+02  0.1515E+02 -0.5697E+00  0.1427E+02  0.1055E+02  0.5041E-01
  0.1160E+01 -0.1548E+02  0.1485E+02 -0.5281E+00  0.1427E+02  0.1055E+02  0.5041E-01
  0.1185E+01 -0.1642E+02  0.1454E+02 -0.5120E+00  0.1428E+02  0.1057E+02  0.5041E-01
  0.1210E+01 -0.1737E+02  0.1416E+02 -0.5090E+00  0.1428E+02  0.1057E+02  0.5041E-01
  0.1235E+01 -0.1828E+02  0.1370E+02 -0.5549E+00  0.1428E+02  0.1057E+02  0.5041E-01
  0.1261E+01 -0.1918E+02  0.1324E+02 -0.5477E+00  0.1428E+02  0.1058E+02  0.5041E-01
  0.1286E+01 -0.2009E+02  0.1270E+02 -0.5385E+00  0.1428E+02  0.1057E+02  0.5041E-01
  0.1311E+01 -0.2096E+02  0.1208E+02 -0.5404E+00  0.1427E+02  0.1056E+02  0.5041E-01
  0.1336E+01 -0.2179E+02  0.1144E+02 -0.5566E+00  0.1427E+02  0.1055E+02  0.5041E-01
  0.1362E+01 -0.2260E+02  0.1074E+02 -0.5808E+00  0.1427E+02  0.1054E+02  0.5041E-01
  0.1387E+01 -0.2335E+02  0.1003E+02 -0.5853E+00  0.1426E+02  0.1053E+02  0.5041E-01
  0.1412E+01 -0.2407E+02  0.9248E+01 -0.5913E+00  0.1426E+02  0.1053E+02  0.5041E-01
  0.1437E+01 -0.2473E+02  0.8434E+01 -0.5844E+00  0.1426E+02  0.1053E+02  0.5041E-01
  0.1462E+01 -0.2535E+02  0.7648E+01 -0.5699E+00  0.1427E+02  0.1054E+02  0.5041E-01
  0.1488E+01 -0.2595E+02  0.6819E+01 -0.5850E+00  0.1427E+02  0.1055E+02  0.5041E-01
  0.1513E+01 -0.2646E+02  0.5921E+01 -0.5936E+00  0.1427E+02  0.1056E+02  0.5041E-01
