# t [ms] x[km] y[km] z[km] log(rho[cgs]) log(T[K]) Ye
  0.0000E+00 -0.2201E+02 -0.1336E+02 -0.2286E+01  0.1391E+02  0.1026E+02  0.1784E-01
  0.2521E-01 -0.2199E+02 -0.1430E+02 -0.2280E+01  0.1389E+02  0.1038E+02  0.1784E-01
  0.5043E-01 -0.2193E+02 -0.1520E+02 -0.2269E+01  0.1389E+02  0.1038E+02  0.1784E-01
  0.7564E-01 -0.2184E+02 -0.1607E+02 -0.2258E+01  0.1390E+02  0.1038E+02  0.1784E-01
  0.1009E+00 -0.2171E+02 -0.1694E+02 -0.2242E+01  0.1392E+02  0.1038E+02  0.1784E-01
  0.1261E+00 -0.2154E+02 -0.1781E+02 -0.2230E+01  0.1393E+02  0.1038E+02  0.1784E-01
  0.1513E+00 -0.2133E+02 -0.1868E+02 -0.2222E+01  0.1392E+02  0.1038E+02  0.1784E-01
  0.1765E+00 -0.2108E+02 -0.1953E+02 -0.2217E+01  0.1392E+02  0.1038E+02  0.1784E-01
  0.2017E+00 -0.2080E+02 -0.2038E+02 -0.2218E+01  0.1392E+02  0.1038E+02  0.1783E-01
  0.2269E+00 -0.2047E+02 -0.2125E+02 -0.2220E+01  0.1393E+02  0.1038E+02  0.1783E-01
  0.2521E+00 -0.2011E+02 -0.2213E+02 -0.2223E+01  0.1392E+02  0.1038E+02  0.1783E-01
  0.2773E+00 -0.1972E+02 -0.2300E+02 -0.2232E+01  0.1391E+02  0.1039E+02  0.1783E-01
  0.3026E+00 -0.1930E+02 -0.2386E+02 -0.2244E+01  0.1390E+02  0.1039E+02  0.1783E-01
  0.3278E+00 -0.1885E+02 -0.2469E+02 -0.2248E+01  0.1389E+02  0.1039E+02  0.1783E-01
  0.3530E+00 -0.1838E+02 -0.2550E+02 -0.2249E+01  0.1390E+02  0.1039E+02  0.1783E-01
  0.3782E+00 -0.1789E+02 -0.2630E+02 -0.2250E+01  0.1390E+02  0.1039E+02  0.1783E-01
  0.4034E+00 -0.1737E+02 -0.2707E+02 -0.2255E+01  0.1389E+02  0.1038E+02  0.1783E-01
  0.4286E+00 -0.1681E+02 -0.2781E+02 -0.2265E+01  0.1389E+02  0.1038E+02  0.1783E-01
  0.4538E+00 -0.1622E+02 -0.2852E+02 -0.2269E+01  0.1390E+02  0.1039E+02  0.1783E-01
  0.4791E+00 -0.1560E+02 -0.2921E+02 -0.2261E+01  0.1391E+02  0.1039E+02  0.1783E-01
  0.5043E+00 -0.1496E+02 -0.2988E+02 -0.2250E+01  0.1392E+02  0.1038E+02  0.1783E-01
  0.5295E+00 -0.1429E+02 -0.3055E+02 -0.2240E+01  0.1392E+02  0.1038E+02  0.1783E-01
  0.5547E+00 -0.1358E+02 -0.3122E+02 -0.2241E+01  0.1392E+02  0.1038E+02  0.1783E-01
  0.5799E+00 -0.1284E+02 -0.3190E+02 -0.2248E+01  0.1392E+02  0.1038E+02  0.1783E-01
  0.6051E+00 -0.1207E+02 -0.3256E+02 -0.2258E+01  0.1392E+02  0.1038E+02  0.1783E-01
  0.6303E+00 -0.1127E+02 -0.3320E+02 -0.2281E+01  0.1390E+02  0.1039E+02  0.1783E-01
  0.6555E+00 -0.1043E+02 -0.3381E+02 -0.2308E+01  0.1389E+02  0.1038E+02  0.1783E-01
  0.6808E+00 -0.9573E+01 -0.3438E+02 -0.2332E+01  0.1389E+02  0.1038E+02  0.1783E-01
  0.7060E+00 -0.8687E+01 -0.3491E+02 -0.2355E+01  0.1387E+02  0.1037E+02  0.1783E-01
  0.7312E+00 -0.7766E+01 -0.3540E+02 -0.2378E+01  0.1386E+02  0.1037E+02  0.1783E-01
  0.7564E+00 -0.6818E+01 -0.3582E+02 -0.2395E+01  0.1385E+02  0.1037E+02  0.1783E-01
  0.7816E+00 -0.5850E+01 -0.3620E+02 -0.2408E+01  0.1385E+02  0.1037E+02  0.1783E-01
  0.8068E+00 -0.4859E+01 -0.3651E+02 -0.2416E+01  0.1385E+02  0.1037E+02  0.1783E-01
  0.8320E+00 -0.3854E+01 -0.3675E+02 -0.2423E+01  0.1385E+02  0.1037E+02  0.1783E-01
  0.8573E+00 -0.2838E+01 -0.3693E+02 -0.2426E+01  0.1386E+02  0.1038E+02  0.1783E-01
  0.8825E+00 -0.1795E+01 -0.3708E+02 -0.2421E+01  0.1387E+02  0.1038E+02  0.1783E-01
  0.9077E+00 -0.7228E+00 -0.3718E+02 -0.2410E+01  0.1388E+02  0.1038E+02  0.1783E-01
  0.9329E+00  0.3748E+00 -0.3724E+02 -0.2393E+01  0.1388E+02  0.1038E+02  0.1783E-01
  0.9581E+00  0.1480E+01 -0.3725E+02 -0.2373E+01  0.1389E+02  0.1038E+02  0.1782E-01
  0.9833E+00  0.2580E+01 -0.3720E+02 -0.2357E+01  0.1389E+02  0.1038E+02  0.1782E-01
  0.1009E+01  0.3666E+01 -0.3708E+02 -0.2342E+01  0.1389E+02  0.1038E+02  0.1782E-01
  0.1034E+01  0.4737E+01 -0.3690E+02 -0.2324E+01  0.1390E+02  0.1038E+02  0.1782E-01
  0.1059E+01  0.5794E+01 -0.3665E+02 -0.2307E+01  0.1390E+02  0.1038E+02  0.1782E-01
  0.1084E+01  0.6836E+01 -0.3634E+02 -0.2290E+01  0.1391E+02  0.1038E+02  0.1782E-01
  0.1109E+01  0.7860E+01 -0.3595E+02 -0.2259E+01  0.1392E+02  0.1037E+02  0.1782E-01
  0.1135E+01  0.8865E+01 -0.3548E+02 -0.2223E+01  0.1393E+02  0.1036E+02  0.1782E-01
  0.1160E+01  0.9856E+01 -0.3495E+02 -0.2181E+01  0.1395E+02  0.1037E+02  0.1781E-01
  0.1185E+01  0.1083E+02 -0.3440E+02 -0.2137E+01  0.1396E+02  0.1038E+02  0.1781E-01
  0.1210E+01  0.1178E+02 -0.3381E+02 -0.2089E+01  0.1397E+02  0.1039E+02  0.1781E-01
  0.1235E+01  0.1271E+02 -0.3320E+02 -0.2038E+01  0.1397E+02  0.1039E+02  0.1781E-01
  0.1261E+01  0.1360E+02 -0.3257E+02 -0.2001E+01  0.1397E+02  0.1039E+02  0.1781E-01
  0.1286E+01  0.1447E+02 -0.3192E+02 -0.1982E+01  0.1396E+02  0.1038E+02  0.1781E-01
