# t [ms] x[km] y[km] z[km] log(rho[cgs]) log(T[K]) Ye
  0.0000E+00  0.1049E+02 -0.3979E+01  0.5313E+01  0.1335E+02  0.1007E+02  0.2438E-01
  0.2521E-01  0.1046E+02 -0.3023E+01  0.5307E+01  0.1337E+02  0.1054E+02  0.2437E-01
  0.5043E-01  0.1036E+02 -0.2061E+01  0.5287E+01  0.1337E+02  0.1055E+02  0.2436E-01
  0.7564E-01  0.1023E+02 -0.1092E+01  0.5246E+01  0.1337E+02  0.1055E+02  0.2435E-01
  0.1009E+00  0.1004E+02 -0.1242E+00  0.5185E+01  0.1340E+02  0.1056E+02  0.2434E-01
  0.1261E+00  0.9792E+01  0.8293E+00  0.5119E+01  0.1343E+02  0.1058E+02  0.2433E-01
  0.1513E+00  0.9445E+01  0.1757E+01  0.5070E+01  0.1344E+02  0.1059E+02  0.2432E-01
  0.1765E+00  0.9007E+01  0.2652E+01  0.5042E+01  0.1342E+02  0.1058E+02  0.2430E-01
  0.2017E+00  0.8501E+01  0.3514E+01  0.5029E+01  0.1337E+02  0.1055E+02  0.2428E-01
  0.2269E+00  0.7961E+01  0.4349E+01  0.5013E+01  0.1333E+02  0.1052E+02  0.2427E-01
  0.2521E+00  0.7406E+01  0.5159E+01  0.4989E+01  0.1332E+02  0.1051E+02  0.2426E-01
  0.2773E+00  0.6835E+01  0.5943E+01  0.4964E+01  0.1333E+02  0.1052E+02  0.2425E-01
  0.3026E+00  0.6239E+01  0.6694E+01  0.4951E+01  0.1334E+02  0.1053E+02  0.2425E-01
  0.3278E+00  0.5620E+01  0.7413E+01  0.4953E+01  0.1333E+02  0.1052E+02  0.2424E-01
  0.3530E+00  0.4996E+01  0.8101E+01  0.4960E+01  0.1331E+02  0.1051E+02  0.2423E-01
  0.3782E+00  0.4387E+01  0.8763E+01  0.4955E+01  0.1329E+02  0.1049E+02  0.2423E-01
  0.4034E+00  0.3805E+01  0.9399E+01  0.4932E+01  0.1328E+02  0.1049E+02  0.2423E-01
  0.4286E+00  0.3246E+01  0.1001E+02  0.4896E+01  0.1329E+02  0.1050E+02  0.2423E-01
  0.4538E+00  0.2706E+01  0.1060E+02  0.4858E+01  0.1331E+02  0.1051E+02  0.2422E-01
  0.4791E+00  0.2180E+01  0.1117E+02  0.4823E+01  0.1333E+02  0.1052E+02  0.2422E-01
  0.5043E+00  0.1663E+01  0.1173E+02  0.4792E+01  0.1337E+02  0.1055E+02  0.2422E-01
  0.5295E+00  0.1138E+01  0.1226E+02  0.4769E+01  0.1340E+02  0.1057E+02  0.2422E-01
  0.5547E+00  0.5871E+00  0.1276E+02  0.4758E+01  0.1342E+02  0.1058E+02  0.2422E-01
  0.5799E+00 -0.5821E-03  0.1324E+02  0.4762E+01  0.1343E+02  0.1059E+02  0.2422E-01
  0.6051E+00 -0.6242E+00  0.1370E+02  0.4775E+01  0.1341E+02  0.1058E+02  0.2422E-01
  0.6303E+00 -0.1271E+01  0.1415E+02  0.4792E+01  0.1339E+02  0.1056E+02  0.2422E-01
  0.6555E+00 -0.1927E+01  0.1458E+02  0.4807E+01  0.1338E+02  0.1055E+02  0.2422E-01
  0.6808E+00 -0.2586E+01  0.1501E+02  0.4814E+01  0.1338E+02  0.1056E+02  0.2422E-01
  0.7060E+00 -0.3251E+01  0.1542E+02  0.4805E+01  0.1339E+02  0.1056E+02  0.2422E-01
  0.7312E+00 -0.3929E+01  0.1581E+02  0.4780E+01  0.1340E+02  0.1057E+02  0.2422E-01
  0.7564E+00 -0.4631E+01  0.1618E+02  0.4744E+01  0.1342E+02  0.1058E+02  0.2422E-01
  0.7816E+00 -0.5369E+01  0.1652E+02  0.4704E+01  0.1344E+02  0.1059E+02  0.2422E-01
  0.8068E+00 -0.6149E+01  0.1681E+02  0.4672E+01  0.1344E+02  0.1059E+02  0.2422E-01
  0.8320E+00 -0.6978E+01  0.1706E+02  0.4650E+01  0.1343E+02  0.1058E+02  0.2422E-01
  0.8573E+00 -0.7856E+01  0.1727E+02  0.4635E+01  0.1340E+02  0.1057E+02  0.2422E-01
  0.8825E+00 -0.8778E+01  0.1743E+02  0.4618E+01  0.1338E+02  0.1055E+02  0.2422E-01
  0.9077E+00 -0.9728E+01  0.1756E+02  0.4596E+01  0.1337E+02  0.1055E+02  0.2422E-01
  0.9329E+00 -0.1070E+02  0.1766E+02  0.4570E+01  0.1338E+02  0.1056E+02  0.2422E-01
  0.9581E+00 -0.1168E+02  0.1770E+02  0.4546E+01  0.1340E+02  0.1057E+02  0.2422E-01
  0.9833E+00 -0.1268E+02  0.1769E+02  0.4525E+01  0.1342E+02  0.1058E+02  0.2422E-01
  0.1009E+01 -0.1371E+02  0.1763E+02  0.4502E+01  0.1342E+02  0.1058E+02  0.2422E-01
  0.1034E+01 -0.1475E+02  0.1753E+02  0.4477E+01  0.1341E+02  0.1058E+02  0.2422E-01
  0.1059E+01 -0.1580E+02  0.1739E+02  0.4453E+01  0.1341E+02  0.1058E+02  0.2422E-01
  0.1084E+01 -0.1685E+02  0.1721E+02  0.4435E+01  0.1341E+02  0.1058E+02  0.2422E-01
