# t [ms] x[km] y[km] z[km] log(rho[cgs]) log(T[K]) Ye
  0.0000E+00  0.2555E+02  0.1311E+02  0.5854E+00  0.1398E+02  0.1028E+02  0.2079E-01
  0.2521E-01  0.2552E+02  0.1404E+02  0.5834E+00  0.1397E+02  0.1030E+02  0.2079E-01
  0.5043E-01  0.2547E+02  0.1495E+02  0.5882E+00  0.1397E+02  0.1030E+02  0.2079E-01
  0.7564E-01  0.2539E+02  0.1585E+02  0.5961E+00  0.1398E+02  0.1031E+02  0.2079E-01
  0.1009E+00  0.2527E+02  0.1673E+02  0.6096E+00  0.1399E+02  0.1033E+02  0.2079E-01
  0.1261E+00  0.2513E+02  0.1760E+02  0.6265E+00  0.1400E+02  0.1035E+02  0.2079E-01
  0.1513E+00  0.2494E+02  0.1847E+02  0.6416E+00  0.1400E+02  0.1035E+02  0.2079E-01
  0.1765E+00  0.2473E+02  0.1934E+02  0.6560E+00  0.1400E+02  0.1034E+02  0.2079E-01
  0.2017E+00  0.2448E+02  0.2022E+02  0.6682E+00  0.1400E+02  0.1034E+02  0.2079E-01
  0.2269E+00  0.2421E+02  0.2110E+02  0.6740E+00  0.1400E+02  0.1034E+02  0.2079E-01
  0.2521E+00  0.2391E+02  0.2198E+02  0.6728E+00  0.1400E+02  0.1035E+02  0.2079E-01
  0.2773E+00  0.2357E+02  0.2288E+02  0.6693E+00  0.1399E+02  0.1033E+02  0.2079E-01
  0.3026E+00  0.2320E+02  0.2377E+02  0.6649E+00  0.1398E+02  0.1031E+02  0.2079E-01
  0.3278E+00  0.2280E+02  0.2463E+02  0.6588E+00  0.1397E+02  0.1030E+02  0.2079E-01
  0.3530E+00  0.2237E+02  0.2547E+02  0.6540E+00  0.1397E+02  0.1030E+02  0.2079E-01
  0.3782E+00  0.2191E+02  0.2628E+02  0.6509E+00  0.1396E+02  0.1031E+02  0.2079E-01
  0.4034E+00  0.2139E+02  0.2704E+02  0.6439E+00  0.1396E+02  0.1031E+02  0.2079E-01
  0.4286E+00  0.2083E+02  0.2778E+02  0.6376E+00  0.1397E+02  0.1031E+02  0.2079E-01
  0.4538E+00  0.2023E+02  0.2851E+02  0.6406E+00  0.1397E+02  0.1032E+02  0.2079E-01
  0.4791E+00  0.1959E+02  0.2922E+02  0.6523E+00  0.1397E+02  0.1032E+02  0.2079E-01
  0.5043E+00  0.1892E+02  0.2992E+02  0.6660E+00  0.1397E+02  0.1032E+02  0.2079E-01
  0.5295E+00  0.1822E+02  0.3063E+02  0.6772E+00  0.1397E+02  0.1032E+02  0.2079E-01
  0.5547E+00  0.1750E+02  0.3133E+02  0.6908E+00  0.1397E+02  0.1031E+02  0.2079E-01
  0.5799E+00  0.1673E+02  0.3200E+02  0.7131E+00  0.1396E+02  0.1031E+02  0.2079E-01
  0.6051E+00  0.1592E+02  0.3266E+02  0.7263E+00  0.1395E+02  0.1031E+02  0.2079E-01
  0.6303E+00  0.1508E+02  0.3329E+02  0.7359E+00  0.1395E+02  0.1031E+02  0.2079E-01
  0.6555E+00  0.1424E+02  0.3389E+02  0.7450E+00  0.1394E+02  0.1031E+02  0.2079E-01
  0.6808E+00  0.1336E+02  0.3444E+02  0.7477E+00  0.1394E+02  0.1030E+02  0.2079E-01
  0.7060E+00  0.1244E+02  0.3494E+02  0.7385E+00  0.1394E+02  0.1030E+02  0.2079E-01
  0.7312E+00  0.1150E+02  0.3539E+02  0.7340E+00  0.1394E+02  0.1031E+02  0.2079E-01
  0.7564E+00  0.1052E+02  0.3578E+02  0.7363E+00  0.1394E+02  0.1030E+02  0.2079E-01
  0.7816E+00  0.9524E+01  0.3612E+02  0.7335E+00  0.1395E+02  0.1030E+02  0.2079E-01
  0.8068E+00  0.8504E+01  0.3639E+02  0.7247E+00  0.1395E+02  0.1030E+02  0.2079E-01
  0.8320E+00  0.7465E+01  0.3662E+02  0.7178E+00  0.1395E+02  0.1031E+02  0.2079E-01
  0.8573E+00  0.6389E+01  0.3680E+02  0.7194E+00  0.1396E+02  0.1031E+02  0.2079E-01
  0.8825E+00  0.5300E+01  0.3694E+02  0.7264E+00  0.1396E+02  0.1031E+02  0.2079E-01
  0.9077E+00  0.4202E+01  0.3702E+02  0.7313E+00  0.1397E+02  0.1031E+02  0.2079E-01
  0.9329E+00  0.3101E+01  0.3706E+02  0.7292E+00  0.1396E+02  0.1031E+02  0.2079E-01
  0.9581E+00  0.2015E+01  0.3705E+02  0.7300E+00  0.1396E+02  0.1031E+02  0.2079E-01
  0.9833E+00  0.9287E+00  0.3698E+02  0.7268E+00  0.1396E+02  0.1030E+02  0.2079E-01
  0.1009E+01 -0.1574E+00  0.3685E+02  0.7238E+00  0.1396E+02  0.1030E+02  0.2079E-01
  0.1034E+01 -0.1225E+01  0.3665E+02  0.7230E+00  0.1396E+02  0.1029E+02  0.2079E-01
  0.1059E+01 -0.2275E+01  0.3637E+02  0.7180E+00  0.1396E+02  0.1029E+02  0.2079E-01
  0.1084E+01 -0.3320E+01  0.3605E+02  0.7192E+00  0.1396E+02  0.1030E+02  0.2079E-01
  0.1109E+01 -0.4368E+01  0.3567E+02  0.7201E+00  0.1397E+02  0.1030E+02  0.2079E-01
  0.1135E+01 -0.5400E+01  0.3523E+02  0.7236E+00  0.1397E+02  0.1030E+02  0.2079E-01
  0.1160E+01 -0.6397E+01  0.3473E+02  0.7234E+00  0.1397E+02  0.1031E+02  0.2079E-01
  0.1185E+01 -0.7358E+01  0.3419E+02  0.7238E+00  0.1398E+02  0.1032E+02  0.2079E-01
  0.1210E+01 -0.8288E+01  0.3361E+02  0.7295E+00  0.1398E+02  0.1033E+02  0.2079E-01
  0.1235E+01 -0.9174E+01  0.3299E+02  0.7213E+00  0.1398E+02  0.1033E+02  0.2079E-01
  0.1261E+01 -0.1001E+02  0.3235E+02  0.7187E+00  0.1398E+02  0.1033E+02  0.2079E-01
  0.1286E+01 -0.1081E+02  0.3170E+02  0.7098E+00  0.1398E+02  0.1032E+02  0.2079E-01
  0.1311E+01 -0.1158E+02  0.3101E+02  0.6893E+00  0.1397E+02  0.1032E+02  0.2079E-01
  0.1336E+01 -0.1231E+02  0.3031E+02  0.6731E+00  0.1397E+02  0.1031E+02  0.2079E-01
  0.1362E+01 -0.1302E+02  0.2958E+02  0.6524E+00  0.1396E+02  0.1031E+02  0.2079E-01
  0.1387E+01 -0.1370E+02  0.2882E+02  0.6456E+00  0.1395E+02  0.1031E+02  0.2079E-01
